numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20251001000000;102700;-20;7;340;1.300000;284.850000;281.850000;82;29050;0;mq;mq;mq;0;mq;mq;mq;mq;101600;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;1.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20251001000000;102640;-40;6;300;3.600000;281.350000;280.250000;93;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;270;mq;mq;mq;mq;282.850000;mq;mq;4.500000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20251001000000;102680;30;3;130;0.900000;280.650000;280.650000;100;170;45;mq;mq;101;9;30;mq;mq;mq;98430;mq;mq;300;mq;mq;mq;mq;276.950000;mq;mq;2.200000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20251001000000;102630;30;1;310;1.200000;280.550000;280.150000;97;6920;0;mq;mq;mq;0;mq;mq;mq;mq;100770;mq;mq;320;mq;mq;mq;mq;278.350000;mq;mq;2.000000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20251001000000;mq;mq;mq;30;5.300000;286.150000;mq;mq;20000;1;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.200000;6.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20251001000000;102600;-20;8;20;1.000000;284.050000;282.350000;89;17000;0;mq;mq;mq;0;mq;mq;mq;mq;102280;mq;mq;180;mq;mq;mq;mq;279.550000;mq;mq;2.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20251001000000;102670;-10;8;30;1.800000;284.150000;280.450000;78;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;270;mq;mq;mq;mq;281.850000;mq;mq;3.000000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20251001000000;102620;-20;8;30;1.100000;283.050000;280.450000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100600;mq;mq;270;mq;mq;mq;mq;282.450000;mq;mq;1.600000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20251001000000;102530;10;3;20;1.600000;283.950000;282.550000;91;7080;0;mq;mq;mq;5;2250;mq;mq;mq;99870;mq;mq;220;mq;mq;mq;mq;284.750000;mq;mq;3.000000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;2160;5;mq;4200;mq;mq;mq;mq;mq;mq;
07299;20251001000000;102590;40;3;270;1.300000;281.350000;281.050000;98;1870;10;mq;mq;mq;5;150;mq;mq;mq;99270;mq;mq;260;mq;mq;mq;mq;286.550000;mq;mq;1.800000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;120;5;mq;240;5;mq;390;mq;mq;mq;
07314;20251001000000;102570;-10;8;70;3.100000;289.950000;284.450000;70;15000;1;0;mq;0;0;mq;30;20;10;102290;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;6.300000;6.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20251001000000;102610;-20;8;40;2.200000;283.550000;281.650000;88;59710;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;250;mq;mq;mq;mq;285.750000;mq;mq;3.100000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20251001000000;102530;-10;8;50;3.500000;284.650000;281.650000;82;31920;0;mq;mq;mq;0;mq;mq;mq;mq;97730;mq;mq;240;mq;mq;mq;mq;283.750000;mq;mq;4.800000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20251001000000;102500;-20;8;330;2.300000;285.350000;282.150000;81;31550;0;mq;mq;mq;3;1250;mq;mq;mq;98540;mq;mq;200;mq;mq;mq;mq;285.250000;mq;mq;4.000000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20251001000000;mq;-40;6;290;0.700000;282.950000;280.850000;87;20000;0;mq;mq;100;8;450;mq;mq;mq;92740;92500;855;90;mq;mq;mq;mq;280.550000;mq;mq;1.400000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;510;8;mq;720;mq;mq;mq;mq;mq;mq;
07481;20251001000000;102370;10;2;250;0.800000;284.450000;283.550000;94;8000;3;0;0;10;1;450;35;20;10;99480;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;1.600000;2.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20251001000000;102430;-40;8;350;1.200000;285.850000;283.250000;84;28000;0;mq;mq;mq;0;mq;mq;mq;mq;101850;mq;mq;140;mq;mq;mq;mq;283.250000;mq;mq;2.000000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20251001000000;102420;0;0;80;0.600000;282.950000;282.050000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99270;mq;mq;170;mq;mq;mq;mq;285.450000;mq;mq;1.300000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20251001000000;102280;-30;8;360;5.800000;283.850000;279.450000;74;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93970;mq;mq;80;mq;mq;mq;mq;282.150000;mq;mq;7.000000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20251001000000;102120;-40;6;20;7.300000;287.850000;283.850000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;10;mq;mq;mq;mq;287.350000;mq;mq;11.800000;14.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20251001000000;mq;0;5;100;0.500000;280.050000;278.650000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91970;92500;827;-10;mq;278.650000;mq;292.750000;mq;mq;mq;2.400000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20251001000000;102400;-40;8;0;0.000000;283.050000;282.550000;97;13460;0;mq;mq;mq;0;mq;mq;mq;mq;101680;mq;mq;110;mq;mq;mq;mq;285.850000;mq;mq;0.500000;0.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20251001000000;102420;-30;8;170;2.300000;286.450000;285.050000;91;37730;0;mq;mq;100;8;1250;mq;mq;mq;98110;mq;mq;80;mq;mq;mq;mq;284.050000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20251001000000;102440;30;8;0;0.000000;285.250000;284.650000;96;19540;0;mq;mq;100;8;1250;mq;mq;mq;97520;mq;mq;100;mq;282.250000;mq;292.750000;287.650000;mq;mq;0.700000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20251001000000;102380;-20;7;200;2.300000;284.550000;282.150000;85;47440;0;mq;mq;mq;0;mq;mq;mq;mq;100560;mq;mq;120;mq;mq;mq;mq;286.250000;mq;mq;2.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20251001000000;102080;-10;5;290;2.600000;289.250000;281.950000;62;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101980;mq;mq;60;mq;mq;mq;mq;281.750000;mq;mq;3.800000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20251001000000;101860;-30;5;10;3.200000;287.450000;282.650000;73;44670;0;mq;mq;mq;1;4200;mq;mq;mq;101480;mq;mq;-40;mq;mq;mq;mq;285.450000;mq;mq;4.700000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20251001000000;mq;mq;mq;60;3.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.200000;5.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20251001000000;101800;-30;6;330;3.900000;290.750000;287.050000;79;40000;1;0;0;25;2;mq;30;27;10;101490;mq;mq;-100;mq;mq;mq;mq;290.150000;mq;mq;5.600000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;2800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20251001000000;102170;-20;8;300;3.800000;291.150000;283.250000;60;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101650;mq;mq;110;mq;mq;mq;mq;290.150000;mq;mq;7.400000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20251001000000;101730;-70;7;40;2.700000;287.750000;284.850000;83;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101620;mq;mq;-170;mq;mq;mq;mq;286.850000;mq;mq;4.400000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20251001000000;101730;-60;6;240;1.700000;290.450000;286.550000;78;60000;0;mq;mq;90;7;2250;mq;mq;mq;101590;mq;mq;-150;mq;mq;mq;mq;291.550000;mq;mq;2.300000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;2280;7;mq;2640;mq;mq;mq;mq;mq;mq;
61968;20251001000000;101300;120;6;20;0.700000;295.050000;292.650000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;-10;mq;295.050000;mq;303.150000;mq;mq;mq;mq;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20251001000000;101420;140;6;180;9.200000;299.650000;295.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-20;mq;298.350000;mq;306.850000;mq;mq;mq;mq;13.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20251001000000;101690;190;6;170;7.200000;295.450000;292.850000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;60;mq;293.150000;mq;301.450000;mq;mq;mq;mq;13.100000;-10;mq;mq;mq;mq;0.000000;0.200000;1.000000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20251001000000;101330;100;6;80;7.500000;297.950000;296.050000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-170;mq;297.050000;mq;302.450000;mq;mq;mq;mq;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20251001000000;101590;-140;7;140;4.400000;295.150000;293.650000;91;12460;0;mq;mq;100;8;450;mq;mq;mq;101440;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;6.300000;6.300000;-10;mq;mq;mq;mq;0.200000;2.000000;28.400000;28.400000;28.400000;mq;mq;mq;mq;3;mq;570;5;mq;750;7;mq;930;mq;8;mq;
61996;20251001000000;101690;90;3;220;5.200000;284.050000;280.350000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-140;mq;284.050000;mq;289.450000;mq;mq;mq;mq;9.500000;-10;mq;mq;mq;mq;0.000000;0.200000;1.200000;3.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20251001000000;102840;30;1;290;4.700000;274.650000;269.950000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;1860;mq;271.550000;mq;275.950000;mq;mq;mq;mq;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20251001000000;101380;-60;8;220;3.700000;298.650000;295.350000;82;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;5.400000;5.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20251001000000;101350;120;3;310;5.000000;284.350000;280.250000;76;53300;0;mq;mq;mq;5;1750;mq;mq;mq;101270;mq;mq;260;mq;mq;mq;mq;284.750000;mq;mq;7.300000;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20251001000000;101490;110;3;100;6.200000;301.450000;297.250000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;-70;mq;300.650000;mq;304.750000;mq;mq;mq;mq;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20251001000000;101510;90;2;110;2.900000;301.650000;296.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-100;mq;300.850000;mq;306.850000;mq;mq;mq;6.900000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20251001000000;101490;110;3;110;2.600000;300.050000;296.550000;81;30850;0;mq;mq;mq;0;mq;mq;mq;mq;101400;mq;mq;-110;304.650000;mq;304.650000;mq;299.650000;mq;mq;3.300000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20251001000000;101470;100;3;110;4.700000;301.150000;296.950000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-110;mq;299.850000;mq;305.850000;mq;mq;mq;6.100000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20251001000000;101430;110;3;50;2.400000;300.450000;297.350000;83;52520;mq;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-110;306.250000;mq;306.250000;mq;mq;mq;mq;4.400000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20251001000000;101280;120;3;0;0.000000;298.750000;296.750000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;20;mq;294.850000;mq;309.850000;mq;mq;mq;1.700000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20251001000000;101340;130;1;150;1.300000;298.250000;296.350000;89;24040;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;0;306.250000;mq;306.250000;mq;300.450000;mq;mq;1.700000;1.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20251001000000;101370;220;2;110;1.100000;299.750000;295.350000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;30;mq;294.550000;mq;307.750000;mq;mq;mq;2.600000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20251001000000;101290;150;3;20;0.700000;299.350000;296.650000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100080;mq;mq;0;mq;295.650000;mq;307.850000;mq;mq;mq;1.300000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20251001000000;98930;30;1;130;8.200000;258.850000;248.150000;36;25000;2;1;1;25;0;8000;30;20;12;98370;mq;mq;mq;256.650000;mq;259.150000;mq;mq;mq;mq;mq;15.900000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;0;4800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20251001030000;102770;-10;8;90;0.600000;280.750000;280.650000;99;2590;10;mq;mq;mq;mq;mq;mq;mq;mq;101880;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;1.400000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20251001030000;102740;0;5;270;0.600000;280.850000;280.050000;95;2100;10;mq;mq;mq;0;mq;mq;mq;mq;102160;mq;mq;300;mq;mq;mq;mq;278.750000;mq;mq;1.000000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20251001030000;102650;-40;8;100;2.700000;284.650000;282.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102540;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;3.200000;3.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20251001030000;102750;0;0;160;1.500000;280.750000;280.450000;98;9690;0;mq;mq;mq;0;mq;mq;mq;mq;101920;mq;mq;250;mq;mq;mq;mq;285.150000;mq;mq;1.700000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20251001030000;102780;-10;5;60;1.300000;281.650000;281.550000;99;1850;10;mq;mq;mq;0;mq;mq;mq;mq;100850;mq;mq;270;mq;mq;mq;mq;282.750000;mq;mq;1.500000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20251001030000;102690;-10;7;310;0.900000;278.550000;278.150000;97;2890;10;mq;mq;mq;0;mq;mq;mq;mq;101510;mq;mq;310;mq;mq;mq;mq;281.050000;mq;mq;1.500000;2.200000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20251001030000;102670;-20;8;180;0.700000;281.150000;281.150000;100;1260;10;mq;mq;mq;3;7380;mq;mq;mq;101460;mq;mq;90;mq;mq;mq;mq;279.750000;mq;mq;0.900000;1.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
