numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07535;20250701000000;101670;60;3;130;2.700000;295.450000;289.950000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98680;mq;mq;-110;mq;mq;mq;mq;296.550000;mq;mq;3.400000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250701000000;101700;70;1;110;3.700000;294.150000;289.950000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93740;mq;mq;-100;mq;mq;mq;mq;293.350000;mq;mq;6.000000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250701000000;101710;-10;8;10;2.200000;295.250000;291.850000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;-60;mq;mq;mq;mq;298.550000;mq;mq;4.500000;5.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;7.800000;7.800000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250701000000;mq;20;8;20;5.100000;291.350000;288.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92120;92500;839;-50;mq;291.050000;mq;305.750000;mq;mq;mq;7.800000;8.700000;-10;mq;mq;mq;mq;0.600000;2.400000;2.400000;2.400000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250701000000;101760;140;1;260;4.900000;296.250000;293.550000;85;20260;0;mq;mq;100;8;450;mq;mq;mq;101080;mq;mq;-40;mq;mq;mq;mq;299.850000;mq;mq;7.800000;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250701000000;101750;100;1;250;2.700000;296.650000;293.350000;82;32680;0;mq;mq;mq;0;mq;mq;mq;mq;97630;mq;mq;-100;mq;mq;mq;mq;293.350000;mq;mq;4.400000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250701000000;101820;70;1;230;0.600000;291.750000;288.450000;81;20000;0;mq;mq;0;0;mq;mq;mq;mq;97050;mq;mq;-130;mq;291.050000;mq;309.050000;289.750000;mq;mq;1.900000;2.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250701000000;101630;90;3;190;2.700000;298.950000;290.850000;61;49900;0;mq;mq;mq;0;mq;mq;mq;mq;99920;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;3.800000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20250701000000;101650;130;1;30;2.800000;298.050000;295.750000;87;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101560;mq;mq;-80;mq;mq;mq;mq;297.250000;mq;mq;4.000000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250701000000;101570;0;0;190;1.400000;299.750000;290.250000;56;16800;0;mq;mq;mq;1;4020;mq;mq;mq;101200;mq;mq;-170;mq;mq;mq;mq;mq;mq;mq;2.300000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20250701000000;mq;mq;mq;100;3.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.400000;5.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250701000000;101530;-10;8;330;5.800000;300.650000;290.550000;54;40000;2;0;0;25;0;mq;30;20;12;101230;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20250701000000;101550;50;0;220;1.200000;298.150000;294.250000;79;60000;0;mq;mq;mq;1;3300;mq;mq;mq;101040;mq;mq;-140;mq;mq;mq;mq;298.550000;mq;mq;1.800000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20250701000000;101510;10;2;50;2.500000;296.950000;290.650000;68;42960;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;-200;mq;mq;mq;mq;297.050000;mq;mq;3.800000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250701000000;101480;-50;8;200;1.600000;295.950000;291.050000;74;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-190;mq;mq;mq;mq;298.250000;mq;mq;2.400000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20250701000000;101590;130;8;mq;mq;297.850000;293.950000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;80;mq;297.350000;mq;303.250000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250701000000;101820;70;8;150;3.900000;299.650000;295.950000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;80;mq;299.150000;mq;304.250000;mq;mq;mq;mq;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250701000000;102220;120;6;150;8.800000;296.650000;292.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102150;mq;mq;0;mq;296.150000;mq;299.350000;mq;mq;mq;mq;13.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250701000000;101740;90;6;160;11.400000;297.750000;292.850000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101650;mq;mq;70;mq;296.050000;mq;301.350000;mq;mq;mq;mq;15.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250701000000;102080;-70;8;150;3.800000;291.050000;288.450000;85;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;4.800000;4.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20250701000000;101830;210;7;350;7.900000;285.150000;281.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;-530;mq;281.550000;mq;285.750000;mq;mq;mq;mq;10.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250701000000;103330;80;0;260;5.700000;274.550000;271.850000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;2400;mq;273.150000;mq;275.450000;mq;mq;mq;mq;9.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250701000000;101690;-110;7;170;3.400000;297.550000;294.250000;82;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101610;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;4.500000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20250701000000;101040;-40;5;250;1.200000;284.550000;284.550000;100;220;45;mq;mq;101;9;30;mq;mq;mq;100960;mq;mq;-1300;mq;mq;mq;mq;286.750000;mq;mq;2.000000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.400000;1.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20250701000000;101720;40;3;50;8.900000;300.850000;296.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-80;mq;299.850000;mq;304.350000;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20250701000000;101840;70;3;60;9.400000;300.550000;295.950000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;-10;mq;299.550000;mq;305.750000;mq;mq;mq;16.400000;17.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250701000000;101750;70;3;50;3.400000;299.950000;295.550000;77;31820;0;mq;mq;mq;0;mq;mq;mq;mq;101660;mq;mq;-80;303.950000;mq;303.950000;mq;297.350000;mq;mq;5.200000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250701000000;101650;90;1;90;3.900000;300.350000;295.750000;76;36950;0;mq;mq;75;3;800;mq;mq;mq;101560;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;6.300000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;2;mq;810;3;mq;1350;5;mq;1680;mq;mq;mq;
81401;20250701000000;101470;210;2;80;1.400000;297.550000;296.650000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;70;mq;296.050000;mq;305.650000;mq;mq;mq;3.200000;6.900000;-10;mq;mq;mq;mq;0.400000;1.000000;1.600000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250701000000;101480;200;2;200;1.700000;298.150000;296.950000;93;7680;61;mq;mq;100;8;250;mq;mq;mq;101390;mq;mq;80;304.350000;mq;304.350000;mq;301.050000;mq;mq;3.400000;4.400000;-10;mq;mq;mq;mq;4.300000;4.300000;4.900000;4.900000;8.100000;mq;mq;mq;mq;4;mq;210;7;mq;570;8;mq;1260;mq;9;mq;
81408;20250701000000;101440;210;3;0;0.000000;297.950000;297.750000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;50;mq;295.850000;mq;304.950000;mq;mq;mq;0.700000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.400000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250701000000;mq;350;3;90;1.500000;298.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100290;mq;mq;70;mq;296.250000;mq;305.650000;mq;mq;mq;3.400000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.800000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250701000000;97620;40;2;250;1.000000;249.450000;241.750000;46;20000;2;1;1;0;mq;mq;mq;mq;mq;97050;mq;mq;mq;248.950000;mq;253.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250701030000;101470;-50;7;80;1.100000;294.850000;291.650000;82;18590;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-650;mq;mq;mq;mq;292.450000;mq;mq;1.400000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20250701030000;101430;40;3;260;3.500000;289.250000;289.050000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;-590;mq;mq;mq;mq;mq;mq;mq;6.000000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250701030000;101380;-50;6;170;1.000000;292.150000;289.750000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100600;mq;mq;-620;mq;mq;mq;mq;293.850000;mq;mq;1.900000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20250701030000;101450;-50;8;130;2.500000;294.750000;292.150000;85;22050;0;mq;mq;mq;0;mq;mq;mq;mq;99640;mq;mq;-560;mq;mq;mq;mq;294.350000;mq;mq;3.800000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250701030000;101490;-50;8;290;0.900000;292.150000;289.750000;86;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100380;mq;mq;-460;mq;mq;mq;mq;292.450000;mq;mq;1.600000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20250701030000;101590;-20;8;340;3.400000;290.350000;290.150000;99;1320;10;mq;mq;100;8;80;mq;mq;mq;100440;mq;mq;-290;mq;mq;mq;mq;291.250000;mq;mq;5.600000;5.900000;-10;0;mq;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20250701030000;101550;-30;8;260;2.300000;290.150000;289.950000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;-400;mq;mq;mq;mq;mq;mq;mq;4.200000;5.000000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20250701030000;101480;-50;6;180;1.600000;293.050000;293.050000;100;57850;0;mq;mq;mq;0;mq;mq;mq;mq;101050;mq;mq;-430;mq;mq;mq;mq;289.250000;mq;mq;2.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20250701030000;101490;-50;6;270;0.500000;292.150000;288.850000;81;19510;0;mq;mq;mq;0;mq;mq;mq;mq;99800;mq;mq;-480;mq;mq;mq;mq;294.650000;mq;mq;0.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
